Brand,Price,Body,Mileage,EngineV,Engine Type
Renault,9.497121788959566,crossover,0,1.5,Diesel
BMW,11.659619844121032,crossover,4,3.0,Diesel
Mercedes-Benz,10.21464198117305,crossover,185,3.0,Diesel
Toyota,11.06663836234181,crossover,128,4.5,Diesel
BMW,11.769287134472648,sedan,2,5.0,Petrol
Mitsubishi,9.38429367909962,crossover,129,2.5,Diesel
BMW,10.768484990022733,sedan,0,2.0,Diesel
BMW,9.457200449907708,sedan,140,2.2,Petrol
Mercedes-Benz,8.268731832117737,sedan,375,2.0,Petrol
Volkswagen,9.445412494155667,hatch,11,1.0,Petrol
Volkswagen,8.630521876723241,vagon,235,1.4,Petrol
Mercedes-Benz,9.883284845218608,vagon,127,1.8,Diesel
Toyota,10.271596874100524,sedan,15,2.5,Petrol
Volkswagen,9.296518068217235,sedan,273,2.0,Petrol
Volkswagen,9.350102314351341,sedan,169,1.8,Petrol
Mitsubishi,9.205327830152639,crossover,275,3.5,Gas
Mercedes-Benz,10.077440859659566,sedan,195,2.2,Diesel
Renault,9.07680897935166,vagon,46,1.6,Petrol
Toyota,9.898475010712584,sedan,28,1.6,Petrol
Audi,8.699514748210191,sedan,226,1.8,Petrol
Volkswagen,9.464982590349763,sedan,136,1.6,Diesel
BMW,9.104868739033948,sedan,221,4.5,Petrol
Volkswagen,9.071078304642676,van,244,2.5,Diesel
Toyota,9.893437216682626,crossover,44,2.0,Petrol
Volkswagen,9.104979856318357,sedan,51,1.6,Petrol
Volkswagen,9.95227771670556,vagon,58,2.0,Diesel
Audi,7.649692623711514,vagon,275,2.5,Diesel
Mercedes-Benz,8.517193191416238,van,400,2.3,Diesel
Toyota,9.159047077588632,other,90,1.6,Other
Volkswagen,10.448714603019452,van,167,2.0,Diesel
Toyota,9.190137664658664,hatch,98,1.6,Gas
Audi,9.249464926660233,sedan,293,1.8,Gas
Mercedes-Benz,10.645424897265505,sedan,38,2.2,Diesel
Audi,9.581903928408666,hatch,60,1.2,Petrol
Toyota,9.519399566850016,sedan,0,1.3,Petrol
BMW,8.101677747454572,sedan,250,3.0,Diesel
Volkswagen,10.460217466053093,vagon,0,2.0,Petrol
Mercedes-Benz,8.411832675758411,van,180,2.3,Diesel
Volkswagen,7.495541943884256,vagon,280,1.9,Diesel
Mitsubishi,9.47262771040802,crossover,140,2.4,Gas
Volkswagen,9.082507000466299,van,240,1.9,Diesel
Audi,9.998797732340453,crossover,152,4.2,Petrol
Toyota,10.478836072317618,crossover,40,3.5,Petrol
Volkswagen,7.8632667240095735,sedan,330,1.9,Petrol
Volkswagen,9.37745945452694,sedan,1,1.6,Petrol
Renault,8.987196820661973,van,207,1.9,Diesel
Audi,10.860060933509942,crossover,0,2.0,Diesel
Audi,8.575462099540212,other,182,2.5,Diesel
Renault,7.495541943884256,van,123,1.9,Diesel
Volkswagen,9.047821442478408,van,216,1.9,Diesel
Mercedes-Benz,11.512915464920228,crossover,30,5.0,Petrol
Toyota,10.043249494911286,crossover,233,4.0,Gas
Audi,9.38429367909962,sedan,131,2.0,Petrol
Mercedes-Benz,8.85352256068954,sedan,200,2.6,Gas
Toyota,9.21024036697585,sedan,345,3.0,Gas
Audi,9.104868739033948,vagon,200,2.7,Petrol
Renault,9.287301413112312,other,206,2.0,Diesel
Mercedes-Benz,9.350102314351341,van,200,2.2,Diesel
Mitsubishi,7.7406644019172415,sedan,420,1.8,Petrol
Audi,7.600902459542082,vagon,310,2.5,Other
Volkswagen,10.271596874100524,crossover,1,2.0,Petrol
Mercedes-Benz,8.948975607841776,sedan,285,3.0,Diesel
Renault,9.952098653055574,crossover,0,1.5,Diesel
Toyota,9.0595174822416,sedan,126,1.6,Petrol
Toyota,9.305650551780507,sedan,156,1.8,Petrol
Volkswagen,9.323669057283185,sedan,260,3.2,Petrol
BMW,8.517193191416238,sedan,270,3.0,Diesel
BMW,9.60911649193355,vagon,221,2.0,Diesel
Mercedes-Benz,9.159047077588632,other,280,2.9,Diesel
Volkswagen,8.948975607841776,sedan,220,2.8,Petrol
Toyota,9.994241915804592,sedan,88,2.5,Petrol
BMW,11.258033215341438,crossover,1,3.0,Petrol
Mercedes-Benz,8.987196820661973,other,245,2.2,Diesel
Mercedes-Benz,7.695757990554761,van,396,2.2,Diesel
Mercedes-Benz,10.643041105910228,sedan,95,6.3,Petrol
Mercedes-Benz,9.918376165029878,sedan,198,1.8,Gas
Toyota,9.568014816247999,sedan,71,2.4,Petrol
Mercedes-Benz,11.326595886778735,crossover,70,3.0,Diesel
BMW,8.779557455883728,sedan,311,2.0,Gas
Mercedes-Benz,9.047821442478408,van,281,2.2,Diesel
Renault,8.594154232552366,vagon,181,1.5,Diesel
Toyota,9.72913416539135,crossover,238,4.0,Gas
Toyota,10.03889218954233,crossover,34,2.0,Petrol
Mercedes-Benz,9.966462351697517,crossover,143,3.2,Diesel
BMW,9.74090979777877,other,90,2.5,Petrol
Volkswagen,9.6614159913364,sedan,110,1.8,Petrol
Mercedes-Benz,8.575462099540212,van,244,2.2,Diesel
Mercedes-Benz,9.711115659888671,sedan,280,3.7,Petrol
BMW,9.104868739033948,sedan,250,1.9,Petrol
Toyota,9.605755144230846,hatch,51,1.6,Petrol
BMW,10.089967119478747,vagon,112,3.0,Petrol
BMW,11.104957226643945,crossover,1,2.0,Diesel
BMW,10.106428396532818,crossover,195,4.8,Petrol
Toyota,10.064713146035349,crossover,174,4.0,Gas
Volkswagen,9.581903928408666,vagon,229,2.0,Diesel
Renault,9.495590740230375,vagon,0,1.5,Diesel
BMW,9.047821442478408,sedan,245,2.2,Petrol
Mercedes-Benz,9.975808214115753,sedan,146,1.8,Gas
Volkswagen,9.210340371976184,sedan,174,2.0,Petrol
Mercedes-Benz,8.411832675758411,other,356,2.3,Petrol
Volkswagen,9.994241915804592,van,166,2.0,Diesel
Mercedes-Benz,11.540540632003202,van,0,2.2,Diesel
Renault,8.955448122347393,van,70,1.5,Diesel
Volkswagen,9.185022563991893,van,253,1.9,Diesel
Renault,8.039157390473237,vagon,150,1.9,Diesel
BMW,7.549609165154532,sedan,200,1.8,Gas
BMW,9.568014816247999,sedan,217,3.0,Diesel
Renault,8.366370301681654,van,1,1.5,Diesel
Audi,9.740968623038354,crossover,127,3.0,Diesel
Toyota,9.798071479779479,crossover,35,2.0,Petrol
Mercedes-Benz,11.502875129116727,crossover,0,3.0,Diesel
Audi,8.039157390473237,hatch,114,1.6,Petrol
Mitsubishi,8.85352256068954,sedan,113,1.5,Petrol
Toyota,9.539644119118783,sedan,102,3.5,Gas
Mercedes-Benz,11.134589024250317,crossover,68,3.0,Diesel
Mercedes-Benz,9.375854810453756,van,148,2.2,Diesel
Mercedes-Benz,11.65750188607747,crossover,39,3.0,Diesel
Audi,9.95227771670556,sedan,210,4.2,Petrol
Mercedes-Benz,8.055157731819678,vagon,220,1.7,Other
Audi,7.575584651557793,vagon,300,1.8,Petrol
Mitsubishi,9.433483923290392,crossover,120,2.5,Diesel
Volkswagen,8.039157390473237,sedan,232,1.9,Diesel
Toyota,9.893437216682626,crossover,252,4.2,Diesel
Audi,8.34283980427146,sedan,236,2.5,Diesel
Audi,7.649692623711514,vagon,230,1.9,Diesel
BMW,10.388995368317829,vagon,162,3.0,Diesel
Audi,9.648595302907339,vagon,180,2.0,Diesel
Mercedes-Benz,9.350102314351341,sedan,224,2.6,Gas
Audi,8.006367567650246,sedan,265,1.8,Petrol
BMW,8.422882511944996,sedan,200,2.8,Petrol
BMW,9.840387995592812,sedan,134,4.4,Petrol
Audi,9.88837391472608,crossover,172,3.6,Petrol
Renault,9.301094735244646,vagon,180,1.5,Diesel
Volkswagen,9.169518377455928,other,128,1.9,Diesel
Renault,8.809862805379057,hatch,96,1.4,Petrol
BMW,10.06475570013225,crossover,74,2.0,Petrol
Volkswagen,9.104979856318357,sedan,59,2.0,Petrol
Volkswagen,10.565247259854441,sedan,0,2.0,Diesel
Volkswagen,8.612503371220562,van,380,2.4,Diesel
Mercedes-Benz,9.375854810453756,sedan,150,2.2,Diesel
Toyota,10.868568448579715,crossover,43,3.0,Other
Audi,10.357742824813725,sedan,80,2.0,Petrol
Volkswagen,10.034515814942532,other,161,2.0,Diesel
BMW,9.95227771670556,other,130,2.5,Petrol
Mercedes-Benz,9.126958763037132,sedan,172,2.8,Petrol
Mercedes-Benz,9.20029003612268,sedan,320,2.7,Diesel
Volkswagen,7.313220387090301,sedan,265,1.8,Petrol
BMW,7.955074273262696,sedan,386,5.0,Gas
Volkswagen,9.903437551286085,other,48,2.0,Diesel
Volkswagen,9.328123407632566,other,159,1.4,Petrol
Mitsubishi,10.736396675471232,crossover,0,2.4,Diesel
Volkswagen,9.814656338829513,van,1,2.2,Diesel
BMW,10.666627104916108,sedan,2,2.0,Petrol
BMW,9.820105943597078,crossover,256,3.0,Diesel
BMW,9.464982590349763,sedan,121,2.0,Petrol
Toyota,10.534759329377986,crossover,126,4.7,Petrol
BMW,10.736396675471232,sedan,5,2.0,Petrol
BMW,8.779557455883728,vagon,377,2.0,Gas
Volkswagen,10.92512880001811,van,53,2.0,Diesel
Mitsubishi,8.83927669058535,sedan,190,1.6,Gas
Mercedes-Benz,11.55214617812351,crossover,16,5.5,Petrol
Mitsubishi,8.556413904569519,van,200,1.6,Petrol
Mitsubishi,9.035986984831405,sedan,147,2.0,Petrol
Volkswagen,7.27931883541462,hatch,200,1.8,Gas
Volkswagen,9.525151111816216,other,103,2.0,Diesel
Toyota,9.849559210510572,sedan,45,1.8,Petrol
Mercedes-Benz,9.472704636443673,other,247,2.2,Diesel
Mitsubishi,9.893437216682626,crossover,67,2.0,Gas
Mercedes-Benz,10.021270588192511,sedan,213,2.2,Diesel
BMW,9.878169744551839,sedan,190,6.0,Petrol
Mercedes-Benz,8.716044050161402,sedan,300,3.2,Diesel
Volkswagen,9.852194258148577,sedan,109,1.8,Petrol
Mercedes-Benz,8.242493153187626,van,350,2.2,Diesel
BMW,9.093806555720231,sedan,250,2.5,Diesel
Volkswagen,8.987196820661973,van,350,1.9,Diesel
BMW,8.411832675758411,sedan,300,3.0,Diesel
Volkswagen,7.8632667240095735,van,10,2.4,Diesel
BMW,8.366370301681654,sedan,240,2.5,Diesel
Mercedes-Benz,11.321220016865933,crossover,69,3.0,Diesel
Renault,9.210340371976184,other,214,2.5,Diesel
Audi,10.933106969717286,crossover,44,3.0,Diesel
BMW,9.98506753952855,sedan,259,3.0,Diesel
BMW,11.407553838139561,crossover,17,4.4,Petrol
Mitsubishi,9.126958763037132,sedan,92,2.0,Petrol
Audi,9.98506753952855,sedan,167,3.0,Petrol
Mercedes-Benz,10.21464198117305,crossover,149,5.46,Petrol
Volkswagen,9.629050706834368,van,132,2.5,Diesel
Volkswagen,9.190137664658664,van,86,1.2,Petrol
Mercedes-Benz,9.581903928408666,vagon,178,3.0,Diesel
Renault,8.961879012677683,vagon,120,1.5,Diesel
Mercedes-Benz,9.632334782035558,sedan,210,2.2,Diesel
Audi,9.51044496442652,sedan,196,2.4,Petrol
Audi,10.057623946547059,other,150,4.2,Petrol
Mercedes-Benz,9.84161214881804,other,90,1.8,Petrol
Mitsubishi,8.809862805379057,sedan,193,1.6,Petrol
Toyota,9.011889433252344,crossover,212,2.0,Gas
Volkswagen,7.408530566894626,sedan,210,1.8,Petrol
Audi,10.809727948556782,crossover,44,3.0,Diesel
Volkswagen,10.03889218954233,sedan,48,2.0,Petrol
Volkswagen,9.239899174217728,hatch,110,1.9,Diesel
Toyota,9.433483923290392,sedan,175,2.4,Petrol
Mitsubishi,8.824677891164198,sedan,170,1.6,Petrol
BMW,10.419300717813158,sedan,1,1.5,Petrol
Toyota,9.938432309883506,vagon,0,1.6,Petrol
Volkswagen,7.312553498102598,sedan,220,2.0,Gas
Volkswagen,9.846917201047734,hatch,56,2.0,Petrol
BMW,11.119882876860622,crossover,1,2.0,Diesel
BMW,10.858998997563564,crossover,7,2.0,Diesel
Volkswagen,9.785660765922685,van,250,2.0,Diesel
Toyota,10.414303176252119,vagon,73,4.0,Gas
Audi,11.395132429263844,crossover,0,3.0,Diesel
Renault,8.915969311373605,other,208,1.9,Other
Mercedes-Benz,10.373178632943564,crossover,95,4.7,Petrol
BMW,9.560997243589352,sedan,263,3.0,Petrol
Renault,8.748304912379623,vagon,202,1.5,Diesel
Renault,8.37793112408273,van,188,1.5,Diesel
Renault,9.314700387300425,vagon,155,1.5,Diesel
Volkswagen,8.748304912379623,vagon,132,2.8,Gas
Renault,8.101677747454572,van,256,1.5,Diesel
Mercedes-Benz,8.915969311373605,sedan,300,2.0,Gas
Mitsubishi,7.52294091807237,sedan,145,1.6,Petrol
Mercedes-Benz,9.546812608597396,other,360,2.2,Diesel
Renault,9.461099090323366,other,226,2.3,Diesel
Toyota,9.814656338829513,hatch,30,1.6,Petrol
Volkswagen,9.595602772766828,sedan,97,1.4,Gas
Volkswagen,8.006367567650246,sedan,250,2.8,Gas
Mercedes-Benz,9.47262771040802,sedan,247,4.0,Diesel
Mercedes-Benz,9.380083146563278,van,177,2.2,Diesel
Volkswagen,9.878169744551839,sedan,128,1.8,Petrol
Mercedes-Benz,9.913437883389296,sedan,69,2.0,Petrol
Volkswagen,9.392661928770137,sedan,186,3.2,Petrol
Mercedes-Benz,9.786953736280177,van,162,1.8,Diesel
Toyota,9.72913416539135,crossover,154,2.7,Petrol
Mercedes-Benz,9.268609280100158,van,250,2.2,Diesel
Mercedes-Benz,11.652678711655406,crossover,0,3.0,Diesel
Renault,8.45531778769815,hatch,124,1.5,Diesel
Mercedes-Benz,9.903487552536127,crossover,251,5.0,Gas
Mercedes-Benz,11.561706105284784,crossover,1,3.0,Diesel
Mercedes-Benz,9.104979856318357,sedan,198,4.0,Diesel
BMW,10.499573020252942,crossover,83,3.5,Petrol
Toyota,9.87302834505142,crossover,88,2.0,Petrol
Mercedes-Benz,8.948975607841776,sedan,230,2.0,Petrol
Mitsubishi,9.769956159911606,other,69,2.5,Diesel
BMW,10.341742483467284,sedan,100,2.0,Petrol
Toyota,10.425712951252992,crossover,1,2.7,Petrol
BMW,9.51044496442652,sedan,233,3.0,Diesel
Renault,8.496990484098719,van,150,2.0,Diesel
Mercedes-Benz,8.948975607841776,sedan,340,2.2,Diesel
Renault,9.296518068217235,vagon,175,1.5,Diesel
BMW,7.696212639346407,sedan,303,2.5,Diesel
BMW,8.881836305004146,sedan,270,3.0,Diesel
Toyota,9.121509158269568,hatch,87,1.6,Petrol
BMW,8.68270762989381,sedan,10,2.8,Petrol
Mitsubishi,8.476371196895983,hatch,206,1.6,Gas
Volkswagen,7.313220387090301,vagon,200,1.8,Gas
Volkswagen,9.159047077588632,hatch,62,1.2,Diesel
Mercedes-Benz,8.160518247477505,van,395,2.3,Diesel
Volkswagen,8.202482446576537,sedan,300,1.8,Petrol
Mercedes-Benz,11.05089000537367,crossover,160,3.0,Diesel
Volkswagen,8.794824928014517,van,240,1.9,Diesel
Toyota,9.230142999272362,sedan,185,1.8,Petrol
Volkswagen,9.90323752128092,hatch,68,1.4,Petrol
Mitsubishi,9.190137664658664,sedan,56,1.5,Petrol
Mercedes-Benz,9.323669057283185,sedan,198,6.0,Petrol
Volkswagen,9.798127036878302,crossover,117,2.5,Diesel
Mitsubishi,10.257659366256743,crossover,0,2.0,Petrol
Mitsubishi,9.190137664658664,sedan,81,2.0,Petrol
Audi,8.268731832117737,sedan,247,2.5,Diesel
Mitsubishi,10.030633287678308,crossover,1,2.0,Petrol
BMW,8.779557455883728,sedan,298,2.5,Petrol
Volkswagen,8.51699317141357,hatch,300,1.9,Diesel
Renault,9.116029692504942,vagon,176,1.5,Diesel
Mercedes-Benz,9.305650551780507,sedan,319,2.2,Diesel
Volkswagen,8.881836305004146,hatch,159,1.6,Petrol
Mercedes-Benz,9.296518068217235,van,191,2.2,Diesel
Volkswagen,10.46310334047155,sedan,74,4.2,Gas
Mitsubishi,9.350102314351341,sedan,134,2.4,Petrol
Mercedes-Benz,9.21024036697585,van,154,2.2,Diesel
Renault,8.389359819906353,other,220,1.5,Diesel
Mitsubishi,8.294049640102028,hatch,367,1.6,Gas
Audi,10.308919326755392,other,90,3.0,Petrol
Volkswagen,9.602382459752207,van,65,1.6,Diesel
Mitsubishi,8.612503371220562,crossover,30,2.5,Diesel
BMW,10.579819140167512,sedan,6,2.0,Petrol
Mitsubishi,9.740968623038354,crossover,215,3.8,Petrol
Toyota,9.947504437952903,sedan,18,2.5,Other
BMW,9.615805480084347,sedan,137,2.2,Petrol
Volkswagen,7.52294091807237,other,200,1.6,Petrol
Renault,8.83927669058535,hatch,47,1.4,Petrol
Volkswagen,9.39182824802156,sedan,245,2.0,Diesel
Mercedes-Benz,10.621327345686446,van,55,3.0,Diesel
BMW,10.645424897265505,sedan,5,2.0,Petrol
Renault,8.948975607841776,van,128,1.5,Diesel
Volkswagen,8.955448122347393,van,265,1.9,Diesel
Toyota,9.22029070282935,other,83,1.6,Other
Renault,8.922658299524402,van,128,1.5,Diesel
BMW,7.90100705199242,sedan,220,2.5,Petrol
Mercedes-Benz,11.22390916950531,other,32,6.3,Petrol
Renault,6.684611727667927,van,200,1.9,Diesel
Mitsubishi,9.792555991828847,crossover,89,3.8,Gas
Audi,10.275051108968611,vagon,213,3.0,Diesel
BMW,9.746833742490752,crossover,188,3.0,Diesel
Mercedes-Benz,7.3777589082278725,sedan,338,3.0,Diesel
Mercedes-Benz,9.373903755841548,other,300,4.3,Gas
BMW,8.809713540508268,sedan,299,2.2,Petrol
BMW,8.268731832117737,vagon,240,3.0,Diesel
Volkswagen,8.779557455883728,sedan,212,1.6,Petrol
BMW,10.849337086651827,hatch,77,3.0,Petrol
Renault,8.779557455883728,vagon,186,1.5,Diesel
BMW,9.287301413112312,other,191,2.2,Petrol
Audi,7.803843303538772,vagon,240,2.5,Diesel
Toyota,10.268130666124037,crossover,29,2.2,Diesel
Volkswagen,8.83927669058535,crossover,258,2.5,Diesel
Volkswagen,9.449357272446683,van,75,1.2,Petrol
Toyota,8.974618038455112,hatch,56,1.0,Gas
BMW,9.798127036878302,sedan,180,2.0,Other
BMW,9.093694189856862,sedan,170,2.2,Petrol
Mercedes-Benz,10.950806546816688,other,0,1.6,Petrol
Audi,9.296518068217235,sedan,199,3.0,Petrol
Toyota,10.657259354912508,crossover,50,3.0,Diesel
BMW,10.85707406915398,crossover,106,3.0,Diesel
Renault,8.101677747454572,van,345,1.9,Diesel
Mercedes-Benz,9.714443449981347,sedan,159,3.5,Gas
Mercedes-Benz,8.85366542803745,van,197,2.2,Diesel
Mercedes-Benz,9.137769679141348,sedan,342,2.6,Petrol
Audi,9.350102314351341,sedan,85,1.8,Petrol
Toyota,9.721515934506462,hatch,1,1.6,Petrol
Volkswagen,10.54507824618167,crossover,140,3.0,Diesel
Mercedes-Benz,7.783224016336037,sedan,1,2.0,Petrol
Renault,8.874867635688053,van,142,1.5,Diesel
Toyota,8.517193191416238,crossover,289,2.0,Diesel
Mercedes-Benz,8.948975607841776,sedan,390,3.0,Diesel
Mercedes-Benz,10.257659366256743,crossover,190,3.2,Diesel
Toyota,11.018629143155449,crossover,100,4.5,Diesel
Toyota,9.595602772766828,vagon,98,2.0,Gas
Volkswagen,9.994241915804592,sedan,107,3.0,Diesel
Audi,10.891168280496956,crossover,67,3.0,Petrol
Volkswagen,9.862665558015873,crossover,155,2.5,Diesel
Audi,9.836278802842678,sedan,136,2.0,Diesel
Audi,9.169518377455928,vagon,230,2.5,Diesel
Volkswagen,9.259130536145614,van,312,2.5,Diesel
BMW,11.261601036639322,sedan,8,4.4,Petrol
Volkswagen,9.809176873064887,crossover,179,2.5,Diesel
Audi,10.858998997563564,other,124,3.0,Diesel
BMW,9.525151111816216,sedan,122,2.0,Petrol
BMW,9.615805480084347,vagon,245,3.0,Gas
Mitsubishi,8.764053269347762,sedan,127,1.6,Petrol
Toyota,10.896739325546411,crossover,147,4.5,Diesel
Toyota,10.073230327123223,sedan,100,2.5,Gas
Volkswagen,9.543234787249512,hatch,104,1.2,Petrol
Toyota,10.0519075576544,crossover,160,4.0,Petrol
Audi,11.407553838139561,crossover,0,3.0,Diesel
BMW,9.98506753952855,crossover,125,3.0,Petrol
Toyota,9.711115659888671,crossover,328,4.2,Diesel
BMW,9.615805480084347,crossover,85,4.8,Petrol
Mercedes-Benz,11.02679245379461,crossover,16,3.0,Diesel
BMW,7.438383530044307,sedan,200,2.0,Diesel
BMW,9.047821442478408,sedan,352,2.17,Petrol
Toyota,9.21024036697585,sedan,250,2.4,Petrol
Audi,8.101677747454572,vagon,300,2.5,Diesel
Volkswagen,9.898475010712584,other,112,2.0,Petrol
Renault,9.332558004700433,vagon,160,1.5,Diesel
Toyota,9.60911649193355,sedan,149,3.5,Gas
Toyota,10.571316925111784,crossover,88,4.5,Diesel
Mercedes-Benz,11.154820928221902,sedan,76,6.0,Petrol
BMW,11.19684391799675,crossover,16,3.0,Diesel
Renault,9.259130536145614,vagon,185,1.5,Diesel
Renault,9.539644119118783,vagon,89,1.5,Diesel
Renault,8.824677891164198,van,131,1.5,Diesel
Mercedes-Benz,9.047821442478408,van,270,2.2,Diesel
Volkswagen,8.935903526274423,van,158,2.0,Diesel
Toyota,10.340128278112742,other,45,4.6,Petrol
Audi,8.29154650988391,sedan,413,2.6,Gas
Audi,11.134589024250317,sedan,44,6.3,Petrol
Audi,10.419300717813158,sedan,42,2.0,Petrol
BMW,9.350102314351341,sedan,193,4.4,Petrol
Toyota,10.126591103050316,crossover,153,4.0,Petrol
Audi,7.52294091807237,sedan,250,2.5,Diesel
Mercedes-Benz,10.292145542327912,crossover,55,2.2,Diesel
Mercedes-Benz,10.950806546816688,sedan,43,4.7,Petrol
Audi,10.338511462885837,hatch,195,3.0,Diesel
Toyota,8.85366542803745,crossover,150,2.0,Petrol
Volkswagen,9.099408811268901,van,170,1.6,Diesel
Mitsubishi,7.824046010856292,crossover,1,2.5,Diesel
Renault,9.030016817844901,other,141,1.5,Other
BMW,9.341368634382587,sedan,206,3.0,Petrol
Volkswagen,7.8632667240095735,sedan,280,2.5,Diesel
Mercedes-Benz,8.915969311373605,sedan,219,2.0,Petrol
Audi,9.158941808890182,sedan,255,2.5,Diesel
Toyota,9.60911649193355,sedan,106,2.4,Petrol
Volkswagen,9.011889433252344,van,265,2.5,Diesel
Mercedes-Benz,9.433483923290392,sedan,208,3.2,Diesel
Toyota,9.581903928408666,sedan,127,2.4,Gas
BMW,10.621327345686446,crossover,80,3.0,Petrol
Volkswagen,9.392661928770137,sedan,73,1.6,Gas
Mercedes-Benz,8.630521876723241,sedan,230,2.7,Diesel
Mercedes-Benz,8.556413904569519,other,220,3.2,Petrol
Mitsubishi,9.126958763037132,sedan,48,1.5,Petrol
Toyota,10.165813354725493,other,108,4.0,Petrol
BMW,8.748304912379623,sedan,241,2.8,Gas
Mercedes-Benz,11.665646551987892,sedan,25,3.0,Diesel
BMW,9.648595302907339,sedan,216,2.0,Diesel
Toyota,9.769956159911606,crossover,168,4.0,Gas
Volkswagen,9.21024036697585,sedan,182,1.6,Petrol
BMW,10.451608961045816,crossover,163,5.0,Petrol
Mercedes-Benz,9.9281801651265,sedan,222,5.5,Petrol
Renault,9.296518068217235,van,138,2.0,Diesel
Volkswagen,8.961879012677683,hatch,230,1.6,Petrol
Audi,8.268731832117737,vagon,232,2.5,Diesel
Toyota,9.648595302907339,crossover,120,2.0,Petrol
Audi,10.778956289890028,crossover,126,3.0,Diesel
Mercedes-Benz,9.457200449907708,van,193,2.2,Other
Toyota,9.60911649193355,crossover,288,4.7,Gas
Mercedes-Benz,7.595889917718538,hatch,230,1.7,Other
Mitsubishi,9.190137664658664,sedan,148,2.0,Gas
Mercedes-Benz,9.071078304642676,sedan,290,2.7,Diesel
Renault,8.146129510025405,van,196,1.9,Diesel
Mercedes-Benz,9.998797732340453,van,236,2.2,Diesel
Mercedes-Benz,8.779557455883728,other,315,2.0,Petrol
Mitsubishi,9.47262771040802,crossover,111,3.0,Gas
Volkswagen,9.975808214115753,sedan,2,1.6,Diesel
BMW,7.919356190660617,vagon,254,2.8,Gas
Mitsubishi,10.043249494911286,crossover,125,3.0,Gas
BMW,9.011889433252344,sedan,368,3.0,Diesel
BMW,10.401227936753463,crossover,90,3.0,Petrol
Toyota,9.998797732340453,sedan,73,3.5,Petrol
Mitsubishi,7.937374696163295,other,290,2.0,Petrol
Mercedes-Benz,9.47262771040802,van,130,2.2,Diesel
Toyota,10.373491181781864,sedan,22,2.5,Petrol
Toyota,11.512915464920228,crossover,0,4.5,Petrol
Renault,8.846496938558838,van,310,2.5,Diesel
Renault,9.259130536145614,hatch,148,1.5,Diesel
BMW,8.839131752546109,vagon,320,2.8,Gas
Toyota,11.082142548877775,other,60,4.5,Diesel
Mercedes-Benz,9.539644119118783,other,272,2.2,Diesel
Renault,8.66561319653451,van,217,2.0,Gas
BMW,10.264652401747712,other,160,3.0,Petrol
BMW,9.723163998404846,crossover,260,4.4,Petrol
Volkswagen,9.825526011066415,sedan,217,3.0,Diesel
Renault,8.293799608846818,other,227,1.4,Gas
Renault,9.082507000466299,van,200,1.9,Diesel
Mercedes-Benz,9.581903928408666,van,205,2.2,Diesel
BMW,9.093806555720231,sedan,240,2.0,Diesel
Renault,9.053686561930807,van,160,1.5,Diesel
Mercedes-Benz,9.296518068217235,sedan,160,3.0,Diesel
BMW,10.790050767937293,crossover,0,2.0,Diesel
BMW,10.126631103850338,crossover,130,3.0,Diesel
Mitsubishi,8.85366542803745,sedan,99,1.6,Petrol
BMW,8.612503371220562,sedan,402,2.0,Petrol
Mercedes-Benz,7.937374696163295,other,220,2.3,Petrol
Mercedes-Benz,11.362102575235644,crossover,3,3.0,Diesel
Volkswagen,9.164819856674374,van,152,1.6,Diesel
Renault,8.881836305004146,van,1,1.5,Diesel
Mercedes-Benz,8.948975607841776,van,300,2.2,Other
BMW,11.225243392518447,crossover,20,3.0,Diesel
Volkswagen,9.065314599925925,hatch,150,1.4,Petrol
Toyota,9.277999020449997,sedan,109,1.8,Petrol
Volkswagen,8.748304912379623,van,1,2.5,Diesel
Toyota,9.539644119118783,sedan,102,3.5,Gas
Audi,8.055157731819678,vagon,310,2.5,Diesel
Volkswagen,8.922658299524402,other,360,2.5,Diesel
Volkswagen,8.787220328629298,sedan,150,1.6,Petrol
BMW,8.867850063029406,sedan,313,2.0,Gas
Volkswagen,8.216088098632316,sedan,370,2.0,Gas
Toyota,9.952230096524119,sedan,77,2.5,Gas
Renault,8.817297783866575,vagon,1,1.5,Diesel
Toyota,11.552136562692667,crossover,0,4.5,Diesel
Mercedes-Benz,8.556413904569519,sedan,432,3.0,Diesel
BMW,10.839580911706463,sedan,97,3.0,Diesel
Toyota,10.218298292376161,crossover,52,3.5,Gas
Toyota,9.433483923290392,crossover,201,2.0,Petrol
Mercedes-Benz,10.118598932153073,vagon,118,3.0,Diesel
Volkswagen,9.268609280100158,sedan,118,1.8,Petrol
Mitsubishi,9.093806555720231,other,150,3.0,Petrol
Renault,8.881836305004146,van,101,1.5,Diesel
BMW,9.210340371976184,sedan,274,4.4,Gas
Toyota,9.367344120785848,crossover,126,2.4,Gas
BMW,11.082127164144046,sedan,15,3.0,Petrol
Toyota,10.271596874100524,crossover,83,3.5,Gas
BMW,11.010398644018933,crossover,1,2.0,Diesel
Renault,8.612503371220562,sedan,153,1.6,Other
BMW,11.360939107972346,crossover,19,3.0,Diesel
BMW,10.799575577092764,vagon,56,5.0,Petrol
Audi,10.043206015705211,crossover,125,4.2,Petrol
Mercedes-Benz,10.03889218954233,sedan,197,2.2,Diesel
BMW,11.35691472296607,sedan,10,3.0,Other
Mercedes-Benz,10.308952660644293,crossover,97,2.14,Diesel
BMW,7.8632667240095735,sedan,250,1.6,Petrol
